module,type,name,res_id,src,value
base,field,"res.country,write_uid",0,Last Updated by,最后更新
base,field,"res.country.group,write_uid",0,Last Updated by,最后更新
base,field,"res.country.state,write_uid",0,Last Updated by,最后更新
base,field,"res.currency,write_uid",0,Last Updated by,最后更新
base,field,"res.currency.rate,write_uid",0,Last Updated by,最后更新
base,field,"res.font,write_uid",0,Last Updated by,最后更新
base,field,"res.groups,write_uid",0,Last Updated by,最后更新
base,field,"res.lang,write_uid",0,Last Updated by,最后更新
base,field,"res.partner,write_uid",0,Last Updated by,最后更新
base,field,"res.partner.bank,write_uid",0,Last Updated by,最后更新
base,field,"res.partner.bank.type,write_uid",0,Last Updated by,最后更新
base,field,"res.partner.bank.type.field,write_uid",0,Last Updated by,最后更新
base,field,"res.partner.category,write_uid",0,Last Updated by,最后更新
base,field,"res.partner.title,write_uid",0,Last Updated by,最后更新
base,field,"res.request.link,write_uid",0,Last Updated by,最后更新
base,field,"res.users,write_uid",0,Last Updated by,最后更新
base,field,"wizard.ir.model.menu.create,write_uid",0,Last Updated by,最后更新
base,field,"workflow,write_uid",0,Last Updated by,最后更新
base,field,"workflow.activity,write_uid",0,Last Updated by,最后更新
base,field,"workflow.transition,write_uid",0,Last Updated by,最后更新
base,field,"base.language.export,write_date",0,Last Updated on,最后更新
base,field,"base.language.import,write_date",0,Last Updated on,最后更新
base,field,"base.language.install,write_date",0,Last Updated on,最后更新
base,field,"base.module.configuration,write_date",0,Last Updated on,最后更新
base,field,"base.module.update,write_date",0,Last Updated on,最后更新
base,field,"base.module.upgrade,write_date",0,Last Updated on,最后更新
base,field,"base.update.translations,write_date",0,Last Updated on,最后更新
base,field,"change.password.user,write_date",0,Last Updated on,最后更新
base,field,"change.password.wizard,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.act_url,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.act_window,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.act_window.view,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.act_window_close,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.actions,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.client,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.report.xml,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.server,write_date",0,Last Updated on,最后更新
base,field,"ir.actions.todo,write_date",0,Last Updated on,最后更新
base,field,"ir.config_parameter,write_date",0,Last Updated on,最后更新
base,field,"ir.cron,write_date",0,Last Updated on,最后更新
base,field,"ir.default,write_date",0,Last Updated on,最后更新
base,field,"ir.exports,write_date",0,Last Updated on,最后更新
base,field,"ir.exports.line,write_date",0,Last Updated on,最后更新
base,field,"ir.fields.converter,write_date",0,Last Updated on,最后更新
base,field,"ir.filters,write_date",0,Last Updated on,最后更新
base,field,"ir.logging,write_date",0,Last Updated on,最后更新
base,field,"ir.mail_server,write_date",0,Last Updated on,最后更新
base,field,"ir.model,write_date",0,Last Updated on,最后更新
base,field,"ir.model.access,write_date",0,Last Updated on,最后更新
base,field,"ir.model.constraint,write_date",0,Last Updated on,最后更新
base,field,"ir.model.data,write_date",0,Last Updated on,最后更新
base,field,"ir.model.fields,write_date",0,Last Updated on,最后更新
base,field,"ir.model.relation,write_date",0,Last Updated on,最后更新
base,field,"ir.module.category,write_date",0,Last Updated on,最后更新
base,field,"ir.module.module,write_date",0,Last Updated on,最后更新
base,field,"ir.module.module.dependency,write_date",0,Last Updated on,最后更新
base,field,"ir.property,write_date",0,Last Updated on,最后更新
base,field,"ir.rule,write_date",0,Last Updated on,最后更新
base,field,"ir.sequence,write_date",0,Last Updated on,最后更新
base,field,"ir.sequence.type,write_date",0,Last Updated on,最后更新
base,field,"ir.server.object.lines,write_date",0,Last Updated on,最后更新
base,field,"ir.ui.menu,write_date",0,Last Updated on,最后更新
base,field,"ir.ui.view.custom,write_date",0,Last Updated on,最后更新
base,field,"ir.values,write_date",0,Last Updated on,最后更新
base,field,"multi_company.default,write_date",0,Last Updated on,最后更新
base,field,"osv_memory.autovacuum,write_date",0,Last Updated on,最后更新
base,field,"res.bank,write_date",0,Last Updated on,最后更新
base,field,"res.company,write_date",0,Last Updated on,最后更新
base,field,"res.config,write_date",0,Last Updated on,最后更新
base,field,"res.config.installer,write_date",0,Last Updated on,最后更新
base,field,"res.config.settings,write_date",0,Last Updated on,最后更新
base,field,"res.country,write_date",0,Last Updated on,最后更新
base,field,"res.country.group,write_date",0,Last Updated on,最后更新
base,field,"res.country.state,write_date",0,Last Updated on,最后更新
base,field,"res.currency,write_date",0,Last Updated on,最后更新
base,field,"res.currency.rate,write_date",0,Last Updated on,最后更新
base,field,"res.font,write_date",0,Last Updated on,最后更新
base,field,"res.groups,write_date",0,Last Updated on,最后更新
base,field,"res.lang,write_date",0,Last Updated on,最后更新
base,field,"res.partner,write_date",0,Last Updated on,最后更新
base,field,"res.partner.bank,write_date",0,Last Updated on,最后更新
base,field,"res.partner.bank.type,write_date",0,Last Updated on,最后更新
base,field,"res.partner.bank.type.field,write_date",0,Last Updated on,最后更新
base,field,"res.partner.category,write_date",0,Last Updated on,最后更新
base,field,"res.partner.title,write_date",0,Last Updated on,最后更新
base,field,"res.request.link,write_date",0,Last Updated on,最后更新
base,field,"res.users,write_date",0,Last Updated on,最后更新
base,field,"wizard.ir.model.menu.create,write_date",0,Last Updated on,最后更新
base,field,"workflow,write_date",0,Last Updated on,最后更新
base,field,"workflow.activity,write_date",0,Last Updated on,最后更新
base,field,"workflow.transition,write_date",0,Last Updated on,最后更新
base,field,"ir.module.module,installed_version",0,Latest Version,最新版本
base,field,"res.users,login_date",0,Latest connection,最后连接
base,model,"res.country,name",base.lv,Latvia,拉脱维亚
base,selection,"base.language.install,lang",0,Latvian / latviešu valoda,Latvian / latviešu valoda
base,view,ir.actions.todo,base.config_wizard_step_view_form,Launch,启动
base,view,ir.actions.todo,base.ir_actions_todo_tree,Launch,启动
base,selection,"ir.actions.todo,type",0,Launch Automatically,自动启动
base,view,ir.actions.todo,base.config_wizard_step_view_form,Launch Configuration Wizard,启动配置向导
base,view,ir.actions.todo,base.ir_actions_todo_tree,Launch Configuration Wizard,启动配置向导
base,selection,"ir.actions.todo,type",0,Launch Manually,手动启动
base,selection,"ir.actions.todo,type",0,Launch Manually Once,手动一次性启动
base,view,base.language.export,base.wizard_lang_export,Launchpad,Launchpad
base,model,"ir.module.module,shortdesc",base.module_crm_project_issue,Lead to Issue,Lead to Issue
base,model,"ir.ui.menu,name",base.menu_crm_config_lead,Leads & Opportunities,线索&商机
base,model,"ir.module.module,summary",base.module_crm,"Leads, Opportunities, Phone Calls",线索，商机，电话
base,model,"ir.module.module,shortdesc",base.module_hr_holidays,Leave Management,休假管理
base,model,"res.country,name",base.lb,Lebanon,黎巴嫩
base,field,"res.partner.category,parent_left",0,Left parent,Left parent
base,selection,"res.lang,direction",0,Left-to-Right,从左到右
base,model,"ir.module.module,shortdesc",base.module_hr_employee_legacy_id,Legacy Employee ID,Legacy Employee ID
base,view,ir.sequence,base.sequence_view,"Legend (for prefix, suffix)",图例（前缀，后缀）
base,view,res.lang,base.res_lang_form,Legends for Date and Time Formats,日期与时间格式图例
base,model,"res.country,name",base.ls,Lesotho,莱索托
base,model,"ir.module.category,description",base.module_category_knowledge_management,Lets you install addons geared towards sharing knowledge with and between your employees.,允许您安装附加模块以便使您可以与您的雇员分享知识。
base,model,"ir.module.category,description",base.module_category_tools,"Lets you install various interesting but non-essential tools like Survey, Lunch and Ideas box.","让你安装各种有趣的但非必需的工具如： 调查, 午餐 和 创意"
base,model,"ir.module.category,description",base.module_category_report_designer,Lets you install various tools to simplify and enhance Odoo's report creation.,Lets you install various tools to simplify and enhance Odoo's report creation.
base,view,ir.logging,base.ir_logging_search_view,Level,级别
base,field,"ir.logging,level",0,Level,级别
base,model,"res.country,name",base.lr,Liberia,利比里亚
base,model,"res.country,name",base.ly,Libya,利比亚
base,field,"ir.module.module,license",0,License,许可
base,model,"res.country,name",base.li,Liechtenstein,列支敦士登
base,field,"ir.actions.act_window,limit",0,Limit,数量限制
base,field,"ir.logging,line",0,Line,Line
base,field,"ir.actions.server,link_field_id",0,Link using field,Link using field
base,model,"ir.module.module,shortdesc",base.module_web_linkedin,LinkedIn Integration,LinkedIn 集成
base,help,"ir.model.fields,modules",0,List of modules in which the field is defined,模块定义的字段列表
base,help,"ir.model,modules",0,List of modules in which the object is defined or inherited,此模型在哪些模块里被定义和继承的
base,help,"ir.model.fields,selection",0,"List of options for a selection field, specified as a Python expression defining a list of (key, label) pairs. For example: [('blue','Blue'),('yellow','Yellow')]","选择字段的选项列表，请指定一个 Python 形如 (key, label) 的列表表达式，比如： [('blue',u'蓝色'),('yellow',u'黄色')]"
base,model,"res.country,name",base.lt,Lithuania,立陶宛
base,selection,"base.language.install,lang",0,Lithuanian / Lietuvių kalba,立陶宛语 / Lietuvių kalba
base,model,"ir.module.module,shortdesc",base.module_im_livechat,Live Chat,Live Chat
base,model,"ir.module.module,summary",base.module_im_livechat,Live Chat with Visitors/Customers,Live Chat with Visitors/Customers
base,view,base.language.install,base.view_base_language_install,Load,加载
base,view,base.language.install,base.view_base_language_install,Load a Translation,导入一个翻译
base,model,"ir.actions.act_window,name",base.action_view_base_language_install,Load a Translation,导入一个翻译
base,model,"ir.ui.menu,name",base.menu_view_base_language_install,Load a Translation,导入一个翻译
base,model,"ir.actions.act_window,name",base.open_module_tree,Local Modules,Local Modules
base,model,"ir.ui.menu,name",base.menu_module_tree,Local Modules,Local Modules
base,field,"res.lang,code",0,Locale Code,地区代码
base,model,"ir.module.category,name",base.module_category_localization,Localization,本地化
base,model,"ir.ui.menu,name",base.menu_localisation,Localization,本地化
base,view,res.users,base.view_users_form,Localization,本地化
base,view,ir.logging,base.ir_logging_form_view,Log,Log
base,model,"ir.actions.act_window,name",base.ir_logging_all_act,Logging,Logging
